0.0,0,1,4,0,10000.0,10238,1.0,1.0,1,1.0,0.4590963601154736,0,2,2,0,0,2
0.0,0,0,0,0,14000.0,10238,1.0,1.0,0,1.0,0.7622701434360871,2,0,0,0,0,2
0.0,0,0,0,0,12000.0,10238,1.0,1.0,1,1.0,0.3272417923694733,3,1,0,1,0,2
1.0,0,0,0,0,15000.0,92101,1.0,0.0,1,1.0,0.4160200997146181,1,1,0,0,1,0
0.0,1,0,3,0,12000.0,10238,1.0,0.0,1,1.0,0.6707053019283403,2,2,3,1,0,3
0.0,2,0,1,0,9000.0,10238,1.0,1.0,0,0.0,0.6451115359858628,2,2,2,0,1,2
0.0,2,0,3,0,13000.0,32765,1.0,1.0,0,1.0,0.5416548065025522,2,2,1,0,1,1
0.0,3,2,2,0,11000.0,10238,1.0,1.0,1,1.0,0.6575798082929756,2,0,2,0,1,3
0.0,5,1,3,0,11000.0,10238,0.0,1.0,1,1.0,0.4718619293037006,2,2,2,0,1,2
0.0,0,0,0,0,10000.0,32765,1.0,0.0,1,1.0,0.3877043998415413,3,2,0,0,1,0
0.0,1,0,0,0,9000.0,10238,1.0,1.0,0,1.0,0.5689390308399636,2,0,1,0,0,1
0.0,3,0,4,1,11000.0,10238,1.0,1.0,1,0.0,0.5582199294909035,0,0,2,0,1,2
1.0,0,0,0,0,17000.0,10238,0.0,0.0,1,1.0,0.438476101317694,1,1,0,0,0,0
1.0,0,0,1,0,11000.0,10238,1.0,0.0,1,0.0,0.3618314257599834,3,1,1,1,0,1
1.0,0,0,0,0,14000.0,10238,0.0,0.0,1,0.0,0.3969970839837506,1,1,0,0,1,1
0.0,3,1,3,0,8000.0,10238,1.0,1.0,1,1.0,0.6520091339480983,2,0,3,0,1,3
0.0,1,0,4,0,10000.0,10238,1.0,1.0,0,1.0,0.5700233971623834,2,2,2,0,0,2
0.0,0,0,0,0,12000.0,92101,1.0,0.0,0,1.0,0.4900678073285606,0,1,0,0,1,2
1.0,0,0,1,0,17000.0,10238,0.0,0.0,1,1.0,0.3755947075424601,3,0,1,0,1,1
0.0,0,1,0,0,12000.0,10238,1.0,1.0,1,1.0,0.5365905524626464,2,2,1,0,0,1
1.0,0,0,0,0,13000.0,10238,1.0,0.0,1,0.0,0.2748373257247578,1,1,0,0,0,0
0.0,4,0,1,0,11000.0,10238,1.0,1.0,1,1.0,0.4728694285326513,0,2,1,0,1,1
1.0,0,0,0,0,16000.0,10238,1.0,0.0,1,1.0,0.4583882344634534,3,0,0,0,1,0
0.0,1,1,5,0,11000.0,32765,1.0,0.0,1,1.0,0.4364309323734987,0,2,2,0,0,2
0.0,3,0,1,0,10000.0,10238,1.0,0.0,1,0.0,0.3578107712095882,1,1,2,0,0,2
1.0,0,0,0,0,13000.0,10238,0.0,0.0,1,1.0,0.3814843303206452,1,1,0,0,0,0
0.0,1,0,2,0,10000.0,10238,1.0,1.0,0,0.0,0.6943885556325824,0,0,1,0,0,1
0.0,2,0,1,0,12000.0,32765,0.0,0.0,1,1.0,0.6162893385757949,2,2,3,1,0,3
0.0,0,1,0,0,9000.0,10238,1.0,1.0,1,1.0,0.5661345272733707,2,0,1,0,0,2
1.0,0,0,0,0,9000.0,32765,0.0,0.0,1,0.0,0.349914746171538,1,1,0,0,0,0
0.0,1,0,1,0,12000.0,92101,1.0,0.0,1,1.0,0.6660408548693639,0,0,1,0,0,1
1.0,0,0,0,0,19000.0,10238,0.0,1.0,1,0.0,0.3195428007274368,3,0,0,0,0,1
0.0,2,0,4,0,13000.0,10238,0.0,1.0,0,1.0,0.6708033820247444,2,1,1,0,1,3
1.0,0,0,0,0,10000.0,10238,1.0,0.0,1,0.0,0.4545587544123305,1,0,0,0,1,0
0.0,0,0,0,0,13000.0,32765,0.0,0.0,1,1.0,0.4151650937990213,1,0,0,0,0,0
0.0,0,0,0,0,16000.0,10238,0.0,0.0,0,1.0,0.431177855086253,1,0,0,0,1,0
0.0,0,0,1,0,11000.0,10238,1.0,0.0,1,1.0,0.4284473775577626,3,1,1,0,0,1
0.0,0,0,0,0,16000.0,10238,0.0,0.0,0,0.0,0.7123509063293101,2,2,1,1,0,1
1.0,3,0,1,0,11000.0,10238,1.0,0.0,1,0.0,0.453471335053696,3,0,1,0,1,1
1.0,0,0,0,0,14000.0,10238,0.0,0.0,1,1.0,0.4964076324309058,1,1,0,0,0,0
0.0,1,0,3,0,14000.0,10238,1.0,0.0,1,1.0,0.4472848534938492,0,1,2,0,0,2
0.0,0,0,0,0,14000.0,10238,1.0,0.0,1,0.0,0.4263980866133057,3,0,1,0,0,1
1.0,2,0,5,0,11000.0,32765,1.0,0.0,1,0.0,0.3435642316265703,1,0,1,0,1,1
0.0,1,1,3,0,9000.0,32765,1.0,0.0,1,1.0,0.6340212804612396,2,2,2,0,1,3
1.0,0,0,0,0,8000.0,10238,1.0,0.0,1,0.0,0.4186940795440341,1,2,0,0,1,0
0.0,10,0,7,0,8000.0,10238,1.0,1.0,1,1.0,0.5862895695040226,2,2,3,0,1,3
0.0,1,0,1,0,10000.0,10238,1.0,1.0,1,1.0,0.4870127077463123,2,2,1,1,1,2
1.0,0,0,2,0,12000.0,92101,1.0,1.0,1,1.0,0.6162893385757949,2,2,1,0,1,2
1.0,0,0,0,0,11000.0,92101,1.0,0.0,0,0.0,0.3829919329501808,3,2,0,0,1,0
0.0,0,0,0,0,12000.0,32765,1.0,0.0,1,1.0,0.3918436584183042,3,2,0,0,1,0
0.0,2,0,3,0,10000.0,10238,1.0,0.0,1,1.0,0.6110940512740566,0,0,2,0,0,2
0.0,0,0,0,0,11000.0,10238,1.0,1.0,1,1.0,0.5267473391434415,0,2,0,0,0,2
0.0,6,1,3,0,12000.0,10238,1.0,1.0,0,1.0,0.6809852539465225,2,0,3,0,0,3
0.0,0,0,0,0,13000.0,10238,1.0,1.0,0,1.0,0.4988538572884064,2,2,3,0,0,3
0.0,4,1,3,0,12000.0,10238,1.0,0.0,1,0.0,0.5267473391434415,0,2,1,0,1,1
0.0,0,1,2,0,8000.0,10238,1.0,1.0,0,1.0,0.7062848162701159,2,2,1,0,0,1
0.0,7,0,3,0,11000.0,10238,1.0,0.0,1,0.0,0.43137620534394916,3,1,2,0,1,2
0.0,0,0,0,0,15000.0,10238,0.0,1.0,1,1.0,0.5237848350630818,0,2,1,0,1,1
1.0,0,0,0,0,10000.0,92101,1.0,1.0,1,0.0,0.349914746171538,1,0,0,0,1,0
0.0,0,0,0,0,12000.0,10238,1.0,1.0,1,0.0,0.6595476700729209,0,0,0,0,1,1
0.0,3,1,4,0,11000.0,10238,1.0,1.0,1,1.0,0.3637436901420261,0,1,2,1,1,2
0.0,3,0,1,0,13000.0,10238,0.0,0.0,1,1.0,0.5061960446978321,0,0,1,0,1,1
0.0,3,0,1,0,16000.0,10238,0.0,0.0,1,1.0,0.4769429942150982,0,1,1,0,1,2
0.0,1,0,0,0,9000.0,10238,1.0,1.0,1,1.0,0.4149491483789273,2,0,1,0,1,1
1.0,0,0,0,0,16000.0,10238,0.0,0.0,1,1.0,0.7347001277334391,0,0,0,0,1,1
0.0,2,1,2,0,10000.0,10238,1.0,1.0,1,1.0,0.7832878607386976,2,2,1,0,1,2
1.0,0,0,0,0,12000.0,10238,0.0,0.0,1,0.0,0.3026722151022247,1,2,0,0,1,0
1.0,0,0,0,0,10000.0,10238,1.0,1.0,0,1.0,0.6195111942736158,2,2,0,0,1,2
1.0,0,0,0,0,13000.0,32765,0.0,0.0,1,0.0,0.5123282848797849,3,0,0,0,1,0
0.0,4,0,3,0,12000.0,10238,1.0,1.0,1,1.0,0.7325021979209161,2,0,3,0,0,3
0.0,0,0,1,0,17000.0,10238,1.0,0.0,1,1.0,0.6852652060543032,0,2,1,0,1,1
0.0,0,0,2,0,16000.0,10238,0.0,0.0,0,1.0,0.4056368272230281,0,0,1,0,0,1
1.0,2,0,2,0,12000.0,10238,1.0,0.0,1,0.0,0.3637033471776875,3,0,1,1,1,1
0.0,0,0,0,0,12000.0,10238,0.0,1.0,0,1.0,0.6031446757716761,2,2,0,0,1,1
1.0,0,0,0,0,16000.0,10238,1.0,0.0,1,1.0,0.4852737388038857,3,2,1,1,1,1
1.0,0,0,0,0,9000.0,10238,1.0,1.0,1,1.0,0.3474697376210051,1,1,0,0,1,0
0.0,0,1,3,0,13000.0,10238,1.0,0.0,0,1.0,0.4659023706226583,2,2,3,0,1,3
0.0,3,0,5,0,11000.0,32765,1.0,1.0,1,1.0,0.4806155375047561,0,0,1,0,1,1
0.0,1,1,1,0,8000.0,10238,1.0,1.0,0,1.0,0.5643945162909217,2,0,2,0,0,3
0.0,2,1,6,0,12000.0,32765,1.0,0.0,1,1.0,0.344829978720007,0,2,3,0,1,3
0.0,3,0,5,0,11000.0,10238,0.0,1.0,1,1.0,0.6222134145985511,2,0,2,0,0,2
0.0,0,1,1,0,12000.0,10238,1.0,0.0,1,0.0,0.4645345001201633,1,1,1,0,1,1
0.0,0,0,0,0,9000.0,10238,1.0,1.0,1,1.0,0.3197485541699239,0,0,0,0,1,0
1.0,0,0,0,0,15000.0,10238,0.0,1.0,0,0.0,0.572233119572234,2,2,0,0,1,2
1.0,0,0,0,0,17000.0,10238,0.0,0.0,1,0.0,0.0972109997290097,1,1,0,0,1,0
0.0,2,0,2,0,15000.0,10238,1.0,1.0,0,1.0,0.6733585804719299,2,2,2,0,1,2
0.0,0,0,1,0,12000.0,92101,1.0,0.0,0,1.0,0.4508257531023888,2,2,1,0,1,1
0.0,0,0,5,0,11000.0,32765,1.0,1.0,1,1.0,0.4802232941441088,2,2,1,0,1,2
0.0,0,0,0,0,13000.0,32765,0.0,0.0,1,1.0,0.492009785043389,3,0,0,0,0,0
0.0,1,0,4,0,9000.0,32765,1.0,0.0,1,1.0,0.615117089773629,2,0,2,0,1,2
0.0,1,1,2,0,12000.0,32765,1.0,0.0,0,0.0,0.4376431157751824,2,2,2,0,0,2
0.0,2,2,2,0,13000.0,92101,1.0,1.0,0,1.0,0.5285704450718812,2,2,3,0,0,3
1.0,0,0,0,0,13000.0,32765,1.0,0.0,1,0.0,0.399331859629261,3,0,0,0,1,0
1.0,0,0,0,0,9000.0,10238,1.0,0.0,1,0.0,0.2850244312975464,1,1,0,0,0,0
0.0,2,1,4,0,10000.0,32765,1.0,0.0,0,1.0,0.5605274566968791,2,0,3,0,0,3
1.0,0,0,0,0,18000.0,10238,0.0,0.0,1,1.0,0.3264397847182172,3,0,0,0,0,0
1.0,0,0,0,0,11000.0,21217,1.0,0.0,0,1.0,0.7472307451362703,2,0,3,0,0,3
1.0,0,0,0,1,15000.0,10238,0.0,0.0,1,0.0,0.3680826213706068,1,2,0,0,1,0
1.0,1,0,1,0,10000.0,21217,1.0,1.0,0,1.0,0.6608672323543052,2,2,1,0,1,2
1.0,0,0,0,0,14000.0,92101,0.0,0.0,0,1.0,0.6175130394101569,2,2,1,0,0,1
0.0,1,0,0,0,12000.0,10238,1.0,1.0,1,1.0,0.5435232653967891,0,0,1,0,0,1
1.0,0,0,0,0,12000.0,32765,0.0,0.0,1,1.0,0.7008093550891253,2,2,0,0,1,1
0.0,5,1,0,0,13000.0,92101,1.0,0.0,0,1.0,0.6974620125004263,2,2,2,0,1,2
1.0,0,0,0,0,10000.0,10238,1.0,1.0,1,0.0,0.333622141622043,1,0,0,0,0,0
1.0,0,0,0,0,15000.0,92101,0.0,0.0,1,1.0,0.3954574650744874,1,0,0,0,1,0
1.0,0,0,0,0,12000.0,32765,0.0,0.0,1,0.0,0.3357969699282221,1,1,0,0,1,0
1.0,5,1,0,0,16000.0,10238,1.0,0.0,1,0.0,0.4412887875093094,1,1,1,0,1,1
0.0,1,1,0,0,11000.0,10238,1.0,0.0,1,1.0,0.6129293231597925,2,1,2,1,1,2
0.0,0,0,0,0,14000.0,10238,0.0,1.0,0,1.0,0.5577143114134616,2,2,0,0,1,2
0.0,1,0,3,0,9000.0,10238,1.0,1.0,0,1.0,0.6361889069881509,2,0,2,0,0,2
1.0,0,0,0,0,14000.0,10238,0.0,0.0,1,1.0,0.3497692618238182,1,0,0,0,0,0
0.0,3,1,1,0,7000.0,10238,1.0,1.0,0,1.0,0.4935150641243264,2,1,3,0,0,3
1.0,0,0,0,0,14000.0,10238,1.0,0.0,1,1.0,0.5817502371285453,0,0,1,0,0,1
1.0,0,1,5,0,11000.0,21217,1.0,1.0,1,1.0,0.43137620534394916,3,0,1,0,0,1
0.0,3,0,9,0,9000.0,32765,1.0,1.0,0,0.0,0.5731585837938462,2,2,2,0,1,2
0.0,3,1,2,0,14000.0,10238,1.0,1.0,1,1.0,0.7543676049142142,2,0,2,0,0,2
0.0,2,0,0,0,8000.0,10238,1.0,1.0,1,1.0,0.5394884672858902,0,0,1,0,0,1
0.0,4,0,6,0,7000.0,10238,1.0,1.0,0,1.0,0.6229219906418461,2,2,3,0,0,3
0.0,0,0,0,0,17000.0,10238,1.0,0.0,0,1.0,0.6287676720732993,2,0,0,0,1,2
0.0,1,1,5,0,11000.0,32765,1.0,0.0,1,1.0,0.5023390534274356,0,0,1,0,1,1
1.0,0,0,0,0,8000.0,32765,1.0,1.0,1,0.0,0.1926279254414204,1,1,0,0,0,0
0.0,1,0,2,0,11000.0,32765,0.0,0.0,0,0.0,0.4633341165020996,0,2,1,0,0,1
1.0,0,0,0,0,11000.0,32765,1.0,1.0,1,1.0,0.43137620534394916,3,0,0,0,1,0
0.0,0,0,1,0,10000.0,92101,1.0,1.0,1,0.0,0.5824349020421999,0,0,2,0,0,2
0.0,1,0,4,0,9000.0,92101,1.0,1.0,0,1.0,0.6877922600474008,2,2,3,0,1,3
1.0,0,0,0,0,12000.0,10238,1.0,1.0,1,0.0,0.3421790283330124,3,0,0,0,1,0
1.0,0,0,0,0,12000.0,10238,0.0,0.0,1,0.0,0.3155345576766409,1,1,0,0,1,0
0.0,2,0,4,0,13000.0,10238,0.0,0.0,1,1.0,0.4331483979991403,3,0,1,0,1,1
0.0,0,0,0,1,13000.0,10238,0.0,0.0,0,1.0,0.5746661136667053,3,1,0,0,0,0
1.0,0,0,0,0,13000.0,10238,1.0,0.0,1,0.0,0.4060786898349925,3,1,0,1,0,1
1.0,0,0,3,0,11000.0,32765,1.0,1.0,1,1.0,0.4006684278650776,0,2,1,0,1,1
0.0,1,0,6,0,15000.0,10238,1.0,1.0,1,1.0,0.7053100623823324,2,2,3,0,0,3
1.0,0,0,0,0,10000.0,10238,1.0,0.0,1,0.0,0.5064146081732177,3,0,0,0,0,0
1.0,0,0,0,0,12000.0,10238,1.0,0.0,1,0.0,0.3708472704797005,1,0,0,0,1,0
1.0,0,0,0,0,11000.0,10238,0.0,1.0,0,1.0,0.6162893385757949,2,2,0,0,1,3
0.0,4,0,5,0,11000.0,10238,1.0,1.0,1,1.0,0.606835028756197,2,2,3,1,1,3
0.0,0,1,1,0,11000.0,32765,1.0,0.0,1,1.0,0.582437823884746,2,0,1,0,0,3
0.0,3,1,2,0,9000.0,10238,1.0,1.0,0,0.0,0.4176167529380851,2,2,2,0,1,2
0.0,1,1,3,0,10000.0,10238,1.0,1.0,1,1.0,0.7012683240604196,2,2,3,0,0,3
0.0,8,3,3,0,12000.0,10238,1.0,1.0,0,1.0,0.4837328021662435,2,0,3,0,1,3
0.0,1,0,3,0,14000.0,10238,1.0,0.0,0,0.0,0.7754948133696272,2,2,2,0,0,2
0.0,0,2,4,0,9000.0,32765,1.0,1.0,1,1.0,0.6992068026332687,2,2,2,0,1,2
0.0,0,0,0,0,12000.0,10238,0.0,1.0,0,1.0,0.6090185106289574,0,2,1,0,1,1
0.0,1,0,1,0,11000.0,10238,1.0,0.0,1,1.0,0.6162893385757949,2,0,2,0,0,2
1.0,1,1,3,0,9000.0,32765,1.0,0.0,1,1.0,0.5411019949327837,0,2,1,0,1,1
1.0,0,0,0,0,15000.0,10238,0.0,0.0,1,0.0,0.2104283800148802,1,0,0,0,1,0
1.0,0,0,0,0,13000.0,10238,1.0,0.0,1,0.0,0.2381061042528282,3,2,0,0,1,0
1.0,0,0,0,0,13000.0,32765,1.0,0.0,1,0.0,0.4774929541500663,2,2,0,0,0,3
0.0,0,0,1,0,11000.0,10238,1.0,1.0,1,1.0,0.5393486705753785,0,0,1,0,1,1
0.0,0,0,0,0,19000.0,10238,0.0,0.0,0,1.0,0.3624019906938345,3,0,0,0,1,0
0.0,1,0,4,0,9000.0,92101,1.0,1.0,1,1.0,0.6738651478544592,2,1,3,0,0,3
0.0,0,0,0,0,12000.0,32765,0.0,1.0,0,1.0,0.5183805671406626,2,2,0,0,1,2
0.0,1,0,2,0,12000.0,32765,1.0,0.0,0,0.0,0.3875569443647317,0,2,2,0,0,2
0.0,3,1,2,0,9000.0,10238,1.0,1.0,1,1.0,0.5496090320674443,2,2,1,0,1,2
0.0,1,1,4,0,15000.0,10238,0.0,0.0,0,1.0,0.6988472211428242,0,0,2,0,0,2
0.0,2,0,4,0,13000.0,10238,1.0,0.0,1,1.0,0.6822296122171935,2,2,2,0,1,2
1.0,0,0,0,1,15000.0,10238,0.0,0.0,1,1.0,0.4026588195311576,3,2,0,1,1,0
0.0,4,0,4,1,9000.0,10238,1.0,1.0,1,0.0,0.4964109169481421,2,0,3,1,1,3
0.0,0,0,5,0,11000.0,32765,1.0,0.0,1,1.0,0.6162893385757949,2,0,2,0,1,2
0.0,0,0,0,0,11000.0,10238,1.0,1.0,0,1.0,0.6040525730806547,2,0,0,0,0,1
0.0,0,0,0,0,12000.0,10238,0.0,1.0,1,1.0,0.5889931124102499,2,0,0,0,0,2
0.0,4,0,3,1,15000.0,10238,1.0,0.0,1,1.0,0.5612694270227846,2,1,3,0,0,3
0.0,3,1,7,0,11000.0,10238,0.0,1.0,0,0.0,0.4186462666783617,2,0,3,0,0,3
0.0,4,0,2,0,15000.0,10238,1.0,1.0,1,1.0,0.6996415652113668,2,2,2,0,0,2
0.0,4,0,1,0,10000.0,10238,1.0,1.0,0,1.0,0.408776432410417,2,2,2,0,1,2
0.0,0,0,0,0,13000.0,10238,1.0,0.0,0,1.0,0.43137620534394916,3,2,0,0,1,0
0.0,1,0,0,1,12000.0,10238,0.0,0.0,1,1.0,0.582925835203462,0,2,1,0,0,1
1.0,0,0,0,0,14000.0,10238,1.0,1.0,1,1.0,0.5856176485260333,2,2,0,0,1,3
1.0,0,0,0,0,14000.0,21217,0.0,0.0,1,1.0,0.43137620534394916,3,2,0,0,1,0
1.0,1,1,0,0,15000.0,10238,0.0,1.0,1,1.0,0.5162483226846594,0,1,1,0,0,2
0.0,0,0,0,0,12000.0,10238,0.0,0.0,1,1.0,0.3740046259142086,1,1,0,0,0,0
0.0,1,0,3,0,12000.0,10238,1.0,0.0,0,1.0,0.328671664213881,0,2,1,0,1,1
0.0,0,0,0,0,11000.0,10238,1.0,0.0,0,1.0,0.486775921157441,0,0,1,0,0,1
0.0,0,0,0,0,16000.0,10238,0.0,0.0,1,1.0,0.4300974940890192,1,1,0,0,1,0
0.0,2,1,1,0,11000.0,10238,1.0,0.0,1,1.0,0.4827366070309057,2,0,3,0,0,3
0.0,0,1,0,0,12000.0,10238,1.0,0.0,0,0.0,0.6661000735280626,2,0,1,0,1,3
0.0,0,0,0,0,12000.0,10238,0.0,0.0,1,1.0,0.6137409183819416,2,2,0,0,0,2
1.0,0,0,0,1,15000.0,10238,1.0,0.0,1,0.0,0.2763445973341886,3,0,0,0,0,0
0.0,1,0,0,0,14000.0,10238,1.0,0.0,1,1.0,0.3659826288949173,1,2,1,0,0,1
0.0,0,0,2,0,10000.0,32765,1.0,0.0,1,1.0,0.5267473391434415,0,2,1,0,1,2
1.0,1,0,0,0,13000.0,21217,0.0,0.0,1,0.0,0.43137620534394916,3,2,1,0,0,1
0.0,8,0,4,0,9000.0,10238,0.0,1.0,0,0.0,0.502373184300184,0,0,2,0,0,2
0.0,0,0,4,0,9000.0,32765,1.0,1.0,1,1.0,0.5736257505092719,3,0,1,0,0,1
1.0,0,0,0,1,13000.0,10238,1.0,1.0,1,1.0,0.3199505722308352,3,1,0,1,1,1
0.0,0,0,0,0,13000.0,10238,1.0,1.0,0,1.0,0.4126790215583455,3,0,1,0,0,1
0.0,1,0,1,0,12000.0,10238,1.0,1.0,1,1.0,0.3619059454802407,0,2,1,0,0,2
1.0,0,0,0,0,14000.0,10238,1.0,0.0,1,1.0,0.3545723667998132,3,0,0,0,0,1
1.0,1,0,4,0,9000.0,32765,1.0,0.0,1,1.0,0.6464070899737208,0,2,1,0,0,1
0.0,0,0,1,0,11000.0,92101,1.0,0.0,1,0.0,0.5899205210584967,2,0,2,1,0,3
0.0,0,0,0,0,5000.0,32765,1.0,0.0,1,1.0,0.4861063085385872,1,0,0,1,1,0
1.0,0,0,0,0,15000.0,10238,0.0,0.0,1,0.0,0.5162958681886699,3,2,0,0,1,1
